commit 235d77457d80b549dad3ac36d94f235208a1eafb
Merge: 2de6ddd b12dcde
Author: bors <bors@rust-lang.org>
Date:   Fri Mar 18 06:54:58 2016 -0700

    Auto merge of #32080 - eddyb:transcendent, r=nikomatsakis
    
    Refactor call & function handling in trans, enable MIR bootstrap.
    
    Non-Rust and Rust ABIs were combined into a common codepath, which means:
    * The ugly `__rust_abi` "clown shoes" shim for C->Rust FFI is gone, fixes #10116.
    * Methods, *including virtual ones* support non-Rust ABIs, closes #30235.
    * Non-Rust ABIs also pass fat pointers in two arguments; the result should be identical.
    * Zero-sized types are never passed as arguments; again, behavior shouldn't change.
    
    Additionally, MIR support for calling intrinsics (through old trans) was implemented.
    Alongside assorted fixes, it enabled MIR to launch :rocket: and do a *complete* bootstrap.
    To try it yourself, `./configure --enable-orbit` *or* `make RUSTFLAGS="-Z orbit"`.
rustc: ./inflate-0.1.0
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling inflate v0.1.0 (file:///root/benchmarks/inflate-0.1.0)
time: 0.004; rss: 39MB	parsing
Lines of code:             956
Pre-expansion node count:  4761
time: 0.001; rss: 39MB	configuration 1
time: 0.000; rss: 39MB	recursion limit
time: 0.000; rss: 39MB	gated macro checking
time: 0.000; rss: 39MB	crate injection
time: 0.003; rss: 42MB	macro loading
time: 0.000; rss: 42MB	plugin loading
time: 0.000; rss: 42MB	plugin registration
time: 0.079; rss: 49MB	expansion
time: 0.001; rss: 49MB	complete gated feature checking 1
time: 0.009; rss: 49MB	configuration 2
time: 0.000; rss: 49MB	gated configuration checking
time: 0.004; rss: 49MB	maybe building test harness
time: 0.004; rss: 49MB	prelude injection
time: 0.000; rss: 49MB	checking that all macro invocations are gone
time: 0.000; rss: 49MB	checking for inline asm in case the target doesn't support it
time: 0.000; rss: 49MB	complete gated feature checking 2
time: 0.000; rss: 49MB	const fn bodies and arguments
Post-expansion node count: 54798
time: 0.004; rss: 49MB	assigning node ids
time: 0.009; rss: 55MB	lowering ast -> hir
time: 0.002; rss: 55MB	indexing hir
time: 0.001; rss: 55MB	attribute checking
time: 0.004; rss: 55MB	early lint checks
time: 0.001; rss: 53MB	external crate/lib resolution
time: 0.001; rss: 53MB	language item collection
time: 0.010; rss: 63MB	resolution
time: 0.001; rss: 63MB	lifetime resolution
time: 0.000; rss: 63MB	looking for entry point
time: 0.000; rss: 63MB	looking for plugin registrar
time: 0.003; rss: 63MB	region resolution
time: 0.000; rss: 63MB	loop checking
time: 0.000; rss: 63MB	static item recursion checking
time: 0.001; rss: 65MB	type collecting
time: 0.000; rss: 65MB	variance inference
time: 0.015; rss: 79MB	coherence checking
time: 0.002; rss: 80MB	wf checking
time: 0.002; rss: 80MB	item-types checking
time: 2.820; rss: 102MB	item-bodies checking
time: 0.000; rss: 102MB	drop-impl checking
time: 0.013; rss: 102MB	const checking
time: 0.002; rss: 102MB	privacy checking
time: 0.000; rss: 102MB	stability index
time: 0.000; rss: 102MB	intrinsic checking
time: 0.001; rss: 102MB	effect checking
time: 0.003; rss: 102MB	match checking
time: 0.065; rss: 102MB	liveness checking
time: 0.009; rss: 102MB	rvalue checking
time: 0.027; rss: 115MB	MIR dump
time: 0.014; rss: 115MB	MIR passes
time: 0.201; rss: 115MB	borrow checking
time: 0.000; rss: 115MB	reachability checking
time: 0.003; rss: 115MB	death checking
time: 0.002; rss: 115MB	stability checking
time: 0.000; rss: 115MB	unused lib feature checking
time: 0.018; rss: 116MB	lint checking
time: 0.000; rss: 116MB	resolving dependency formats
  time: 0.011; rss: 126MB	translation item collection
  time: 0.003; rss: 145MB	write metadata
time: 0.363; rss: 138MB	translation
  time: 0.026; rss: 100MB	llvm function passes [0]
  time: 0.004; rss: 100MB	llvm module passes [0]
  time: 0.504; rss: 106MB	codegen passes [0]
  time: 0.000; rss: 95MB	codegen passes [0]
time: 0.576; rss: 92MB	LLVM passes
time: 0.033; rss: 94MB	linking
done
