commit ac673543920d9c1ec0f43ad1a6d9fe415bbbf957
Merge: f06e026 6b6b380
Author: bors <bors@rust-lang.org>
Date:   Tue Jun 9 21:36:03 2015 +0000

    Auto merge of #26150 - steveklabnik:rollup, r=steveklabnik
    
    - Successful merges: #26111, #26125, #26129, #26131, #26132, #26133, #26134, #26136, #26140, #26144
    - Failed merges:
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.030 	parsing
time: 0.009 	configuration 1
time: 0.000 	recursion limit
time: 0.000 	gated macro checking
time: 0.000 	crate injection
time: 0.003 	macro loading
time: 0.000 	plugin loading
time: 0.000 	plugin registration
time: 0.195 	expansion
time: 0.005 	complete gated feature checking 1
time: 0.031 	configuration 2
time: 0.014 	maybe building test harness
time: 0.010 	prelude injection
time: 0.001 	checking that all macro invocations are gone
time: 0.002 	complete gated feature checking 2
time: 0.012 	assigning node ids and indexing ast
time: 0.002 	external crate/lib resolution
time: 0.002 	language item collection
time: 0.036 	resolution
time: 0.002 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.001 	looking for plugin registrar
time: 0.008 	region resolution
time: 0.002 	loop checking
time: 0.001 	static item recursion checking
time: 0.012 	type collecting
time: 0.002 	variance inference
time: 0.104 	coherence checking
time: 1.105 	type checking
time: 0.080 	const checking
time: 0.011 	privacy checking
time: 0.000 	stability index
time: 0.004 	intrinsic checking
time: 0.002 	effect checking
time: 0.014 	match checking
time: 0.007 	liveness checking
time: 0.100 	borrow checking
time: 0.079 	rvalue checking
time: 0.003 	reachability checking
time: 0.007 	death checking
time: 0.011 	stability checking
time: 0.000 	unused lib feature checking
time: 0.043 	lint checking
time: 0.000 	resolving dependency formats
time: 2.851 	translation
  time: 0.095 	llvm function passes
  time: 0.045 	llvm module passes
  time: 1.987 	codegen passes
  time: 0.002 	codegen passes
time: 2.364 	LLVM passes
time: 0.198 	linking
done
