commit c7ddb8946bf041d89ba109ec8dd754492de78606
Merge: 03bdaad 591c134
Author: bors <bors@rust-lang.org>
Date:   Sun Nov 27 20:22:44 2016 -0600

    Auto merge of #38019 - sourcefrog:doc-separator, r=frewsxcv
    
    Clearer description of std::path::MAIN_SEPARATOR.
rustc: ./html5ever-2016-08-25
cargo rustc  -- -Ztime-passes -Zinput-stats
   Compiling lazy_static v0.2.1
   Compiling encoding_index_tests v0.1.4
   Compiling rustc-serialize v0.3.19
   Compiling libc v0.2.16
   Compiling serde v0.8.9
   Compiling matches v0.1.2
   Compiling mac v0.0.2
   Compiling log v0.3.6
   Compiling encoding-index-tradchinese v1.20141219.5
   Compiling encoding-index-singlebyte v1.20141219.5
   Compiling utf-8 v0.6.0
   Compiling encoding-index-simpchinese v1.20141219.5
   Compiling encoding-index-korean v1.20141219.5
   Compiling encoding-index-japanese v1.20141219.5
   Compiling phf_shared v0.7.16
   Compiling rand v0.3.14
   Compiling void v1.0.2
   Compiling phf v0.7.16
   Compiling unreachable v0.1.1
   Compiling debug_unreachable v0.1.1
   Compiling futf v0.1.2
   Compiling encoding v0.2.33
   Compiling phf_generator v0.7.16
   Compiling string_cache v0.2.29
   Compiling phf_codegen v0.7.16
   Compiling tendril v0.2.3
   Compiling html5ever v0.5.4 (file:///root/benchmarks/html5ever-2016-08-25)
time: 0.034; rss: 44MB	parsing
Lines of code:             8210
Pre-expansion node count:  52140
time: 0.000; rss: 44MB	recursion limit
time: 0.000; rss: 44MB	crate injection
time: 0.000; rss: 44MB	plugin loading
time: 0.000; rss: 44MB	plugin registration
time: 0.684; rss: 96MB	expansion
time: 0.000; rss: 96MB	maybe building test harness
time: 0.002; rss: 96MB	maybe creating a macro crate
Post-expansion node count: 163412
time: 0.000; rss: 96MB	checking for inline asm in case the target doesn't support it
time: 0.003; rss: 96MB	complete gated feature checking
time: 0.008; rss: 96MB	early lint checks
time: 0.002; rss: 96MB	AST validation
time: 0.019; rss: 99MB	name resolution
time: 0.021; rss: 107MB	lowering ast -> hir
time: 0.006; rss: 110MB	indexing hir
time: 0.002; rss: 110MB	attribute checking
time: 0.001; rss: 91MB	language item collection
time: 0.002; rss: 91MB	lifetime resolution
time: 0.000; rss: 91MB	looking for entry point
time: 0.000; rss: 91MB	looking for plugin registrar
time: 0.016; rss: 98MB	region resolution
time: 0.001; rss: 98MB	loop checking
time: 0.001; rss: 98MB	static item recursion checking
time: 0.020; rss: 99MB	compute_incremental_hashes_map
time: 0.000; rss: 99MB	load_dep_graph
time: 0.009; rss: 100MB	type collecting
time: 0.000; rss: 100MB	variance inference
time: 0.000; rss: 100MB	impl wf inference
time: 0.011; rss: 102MB	coherence checking
time: 0.020; rss: 102MB	wf checking
time: 0.353; rss: 111MB	item-types checking
time: 0.453; rss: 119MB	item-bodies checking
time: 0.000; rss: 119MB	drop-impl checking
time: 0.064; rss: 126MB	const checking
time: 0.006; rss: 126MB	privacy checking
time: 0.001; rss: 126MB	stability index
time: 0.003; rss: 126MB	intrinsic checking
time: 0.002; rss: 126MB	effect checking
time: 0.015; rss: 126MB	match checking
time: 0.035; rss: 122MB	liveness checking
time: 0.023; rss: 122MB	rvalue checking
time: 0.108; rss: 160MB	MIR dump
  time: 0.008; rss: 161MB	SimplifyCfg
  time: 0.014; rss: 163MB	QualifyAndPromoteConstants
  time: 0.023; rss: 163MB	TypeckMir
  time: 0.000; rss: 163MB	SimplifyBranches
  time: 0.004; rss: 163MB	SimplifyCfg
time: 0.049; rss: 163MB	MIR cleanup and validation
time: 0.080; rss: 169MB	borrow checking
time: 0.002; rss: 169MB	reachability checking
time: 0.005; rss: 169MB	death checking
time: 0.006; rss: 169MB	stability checking
time: 0.000; rss: 169MB	unused lib feature checking
time: 0.054; rss: 169MB	lint checking
time: 0.000; rss: 169MB	resolving dependency formats
  time: 0.000; rss: 169MB	NoLandingPads
  time: 0.003; rss: 169MB	SimplifyCfg
  time: 0.009; rss: 169MB	EraseRegions
  time: 0.001; rss: 169MB	AddCallGuards
  time: 0.077; rss: 171MB	ElaborateDrops
  time: 0.000; rss: 171MB	NoLandingPads
  time: 0.007; rss: 172MB	SimplifyCfg
  time: 0.007; rss: 170MB	InstCombine
  time: 0.001; rss: 170MB	Deaggregator
  time: 0.000; rss: 170MB	CopyPropagation
  time: 0.007; rss: 168MB	SimplifyLocals
  time: 0.001; rss: 168MB	AddCallGuards
  time: 0.000; rss: 168MB	PreTrans
time: 0.116; rss: 168MB	MIR optimisations
  time: 0.011; rss: 168MB	write metadata
  time: 0.041; rss: 172MB	translation item collection
  time: 0.004; rss: 173MB	codegen unit partitioning
  time: 0.005; rss: 184MB	internalize symbols
time: 0.282; rss: 184MB	translation
time: 0.000; rss: 184MB	assert dep graph
time: 0.000; rss: 184MB	serialize dep graph
  time: 0.021; rss: 105MB	llvm function passes [0]
  time: 0.014; rss: 106MB	llvm module passes [0]
  time: 0.486; rss: 109MB	codegen passes [0]
  time: 0.000; rss: 109MB	codegen passes [0]
time: 0.562; rss: 109MB	LLVM passes
time: 0.000; rss: 109MB	serialize work products
time: 0.025; rss: 91MB	linking
done
