commit abf60b20aa0edcae6d206905b1a1129e86dc60b3
Merge: cef0d0f 9fde3e9
Author: bors <bors@rust-lang.org>
Date:   Sat Dec 19 23:21:12 2015 +0000

    Auto merge of #30430 - mmcco:master, r=alexcrichton
    
    Rust already supports Linux's getrandom(2), which is very similar and
    was based on getentropy(2). This is a pretty clean, simple addition that
    uses the same approach as the iOS randomness API support.
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.028; rss: 43MB	parsing
time: 0.010; rss: 43MB	configuration 1
time: 0.000; rss: 43MB	recursion limit
time: 0.000; rss: 43MB	gated macro checking
time: 0.000; rss: 43MB	crate injection
time: 0.004; rss: 48MB	macro loading
time: 0.000; rss: 48MB	plugin loading
time: 0.000; rss: 48MB	plugin registration
time: 0.190; rss: 58MB	expansion
time: 0.005; rss: 58MB	complete gated feature checking 1
time: 0.035; rss: 58MB	configuration 2
time: 0.000; rss: 58MB	gated configuration checking
time: 0.013; rss: 58MB	maybe building test harness
time: 0.011; rss: 58MB	prelude injection
time: 0.001; rss: 58MB	checking that all macro invocations are gone
time: 0.000; rss: 58MB	checking for inline asm in case the target doesn't support it
time: 0.002; rss: 58MB	complete gated feature checking 2
time: 0.010; rss: 58MB	assigning node ids
time: 0.011; rss: 62MB	lowering ast -> hir
time: 0.005; rss: 64MB	indexing hir
time: 0.000; rss: 64MB	attribute checking
time: 0.005; rss: 64MB	early lint checks
time: 0.003; rss: 67MB	external crate/lib resolution
time: 0.001; rss: 67MB	language item collection
time: 0.027; rss: 94MB	resolution
time: 0.002; rss: 94MB	lifetime resolution
time: 0.000; rss: 94MB	looking for entry point
time: 0.000; rss: 94MB	looking for plugin registrar
time: 0.006; rss: 94MB	region resolution
time: 0.001; rss: 94MB	loop checking
time: 0.001; rss: 94MB	static item recursion checking
time: 0.014; rss: 98MB	type collecting
time: 0.000; rss: 98MB	variance inference
time: 0.038; rss: 120MB	coherence checking
time: 0.063; rss: 120MB	wf checking
time: 0.026; rss: 122MB	item-types checking
time: 0.503; rss: 140MB	item-bodies checking
time: 0.000; rss: 140MB	drop-impl checking
time: 0.042; rss: 142MB	const checking
time: 0.009; rss: 142MB	privacy checking
time: 0.001; rss: 142MB	stability index
time: 0.004; rss: 142MB	intrinsic checking
time: 0.002; rss: 142MB	effect checking
time: 0.012; rss: 142MB	match checking
time: 0.051; rss: 149MB	MIR dump
time: 0.006; rss: 149MB	liveness checking
time: 0.071; rss: 149MB	borrow checking
time: 0.034; rss: 149MB	rvalue checking
time: 0.003; rss: 151MB	reachability checking
time: 0.006; rss: 151MB	death checking
time: 0.007; rss: 151MB	stability checking
time: 0.000; rss: 151MB	unused lib feature checking
time: 0.045; rss: 151MB	lint checking
time: 0.000; rss: 151MB	resolving dependency formats
time: 0.008; rss: 153MB	erasing regions from MIR
time: 1.464; rss: 293MB	translation
  time: 0.102; rss: 186MB	llvm function passes [0]
  time: 0.052; rss: 186MB	llvm module passes [0]
  time: 1.670; rss: 232MB	codegen passes [0]
  time: 0.001; rss: 195MB	codegen passes [0]
time: 2.047; rss: 195MB	LLVM passes
time: 0.181; rss: 195MB	linking
done
