commit 7cffc9b1951f5e51ad19bf3b854f7afa8073aadb
Merge: 3246eae 3fff634
Author: bors <bors@rust-lang.org>
Date:   Tue Jan 12 10:18:53 2016 +0000

    Auto merge of #30695 - ranma42:cleanup-unicode, r=alexcrichton
    
    and the associated update of tables.rs
    
    The last commit is related to my comment to #29734.
rustc: ./piston-image-0.3.11
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling image v0.3.11 (file:///root/benchmarks/piston-image-0.3.11)
time: 0.046; rss: 42MB	parsing
Lines of code:             10676
Pre-expansion node count:  84646
time: 0.017; rss: 42MB	configuration 1
time: 0.000; rss: 42MB	recursion limit
time: 0.001; rss: 42MB	gated macro checking
time: 0.000; rss: 42MB	crate injection
time: 0.005; rss: 48MB	macro loading
time: 0.000; rss: 48MB	plugin loading
time: 0.000; rss: 48MB	plugin registration
time: 0.127; rss: 52MB	expansion
time: 0.004; rss: 52MB	complete gated feature checking 1
time: 0.028; rss: 52MB	configuration 2
time: 0.000; rss: 52MB	gated configuration checking
time: 0.013; rss: 52MB	maybe building test harness
time: 0.012; rss: 52MB	prelude injection
time: 0.001; rss: 52MB	checking that all macro invocations are gone
time: 0.000; rss: 52MB	checking for inline asm in case the target doesn't support it
time: 0.003; rss: 52MB	complete gated feature checking 2
Post-expansion node count: 144338
time: 0.012; rss: 52MB	assigning node ids
time: 0.021; rss: 65MB	lowering ast -> hir
time: 0.006; rss: 67MB	indexing hir
time: 0.000; rss: 67MB	attribute checking
time: 0.007; rss: 67MB	early lint checks
time: 0.003; rss: 57MB	external crate/lib resolution
time: 0.001; rss: 57MB	language item collection
time: 0.030; rss: 75MB	resolution
time: 0.003; rss: 75MB	lifetime resolution
time: 0.000; rss: 75MB	looking for entry point
time: 0.000; rss: 75MB	looking for plugin registrar
time: 0.011; rss: 82MB	region resolution
time: 0.001; rss: 82MB	loop checking
time: 0.001; rss: 82MB	static item recursion checking
time: 0.011; rss: 85MB	type collecting
time: 0.000; rss: 85MB	variance inference
time: 0.033; rss: 104MB	coherence checking
time: 0.148; rss: 107MB	wf checking
time: 0.051; rss: 110MB	item-types checking
time: 1.689; rss: 142MB	item-bodies checking
time: 0.000; rss: 142MB	drop-impl checking
time: 0.076; rss: 142MB	const checking
time: 0.012; rss: 142MB	privacy checking
time: 0.001; rss: 142MB	stability index
time: 0.011; rss: 142MB	intrinsic checking
time: 0.003; rss: 142MB	effect checking
time: 0.026; rss: 142MB	match checking
time: 0.095; rss: 151MB	MIR dump
time: 0.011; rss: 153MB	liveness checking
time: 0.161; rss: 153MB	borrow checking
time: 0.082; rss: 153MB	rvalue checking
time: 0.003; rss: 153MB	reachability checking
time: 0.009; rss: 153MB	death checking
time: 0.011; rss: 153MB	stability checking
time: 0.000; rss: 153MB	unused lib feature checking
time: 0.086; rss: 153MB	lint checking
time: 0.000; rss: 153MB	resolving dependency formats
time: 0.008; rss: 153MB	erasing regions from MIR
  time: 0.213; rss: 279MB	write metadata
time: 2.908; rss: 272MB	translation
  time: 0.095; rss: 162MB	llvm function passes [0]
  time: 0.045; rss: 162MB	llvm module passes [0]
  time: 1.719; rss: 214MB	codegen passes [0]
  time: 0.001; rss: 182MB	codegen passes [0]
time: 2.069; rss: 182MB	LLVM passes
time: 0.158; rss: 180MB	linking
done
