commit aef6971ca96be5f04291420cc773b8bfacb8b36d
Merge: 7ac11ca 9863afe
Author: bors <bors@rust-lang.org>
Date:   Wed Aug 17 16:38:44 2016 -0700

    Auto merge of #35736 - brson:relnotes, r=steveklabnik
    
    1.11 changelog
    
    [Rendered](https://github.com/brson/rust/blob/9863afe029092d421c9a3daafd6b7a718d53f1cf/RELEASES.md)
    
    r? @steveklabnik
    
    It's too late to get this into the actual release, but still needs to be backported to 1.12 beta.
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.040; rss: 44MB	parsing
Lines of code:             9154
Pre-expansion node count:  44838
time: 0.003; rss: 45MB	configuration
time: 0.000; rss: 45MB	recursion limit
time: 0.000; rss: 45MB	crate injection
time: 0.000; rss: 45MB	plugin loading
time: 0.000; rss: 45MB	plugin registration
time: 0.103; rss: 84MB	expansion
time: 0.000; rss: 84MB	maybe building test harness
time: 0.005; rss: 84MB	assigning node ids
Post-expansion node count: 101581
time: 0.000; rss: 84MB	checking for inline asm in case the target doesn't support it
time: 0.002; rss: 84MB	complete gated feature checking
time: 0.003; rss: 86MB	collecting defs
time: 0.013; rss: 96MB	external crate/lib resolution
time: 0.003; rss: 96MB	early lint checks
time: 0.001; rss: 96MB	AST validation
time: 0.024; rss: 102MB	name resolution
time: 0.017; rss: 108MB	lowering ast -> hir
time: 0.004; rss: 110MB	indexing hir
time: 0.001; rss: 110MB	attribute checking
time: 0.001; rss: 103MB	language item collection
time: 0.002; rss: 103MB	lifetime resolution
time: 0.000; rss: 103MB	looking for entry point
time: 0.000; rss: 103MB	looking for plugin registrar
time: 0.011; rss: 106MB	region resolution
time: 0.001; rss: 106MB	loop checking
time: 0.001; rss: 106MB	static item recursion checking
time: 0.000; rss: 106MB	load_dep_graph
time: 0.024; rss: 108MB	type collecting
time: 0.000; rss: 108MB	variance inference
time: 0.040; rss: 113MB	coherence checking
time: 0.070; rss: 114MB	wf checking
time: 0.030; rss: 115MB	item-types checking
time: 0.442; rss: 124MB	item-bodies checking
time: 0.000; rss: 124MB	drop-impl checking
time: 0.045; rss: 126MB	const checking
time: 0.009; rss: 126MB	privacy checking
time: 0.001; rss: 126MB	stability index
time: 0.006; rss: 126MB	intrinsic checking
time: 0.002; rss: 126MB	effect checking
time: 0.013; rss: 126MB	match checking
time: 0.004; rss: 126MB	liveness checking
time: 0.030; rss: 126MB	rvalue checking
time: 0.086; rss: 143MB	MIR dump
time: 0.046; rss: 144MB	MIR passes
time: 0.068; rss: 144MB	borrow checking
time: 0.003; rss: 144MB	reachability checking
time: 0.006; rss: 145MB	death checking
time: 0.006; rss: 145MB	stability checking
time: 0.000; rss: 145MB	unused lib feature checking
time: 0.048; rss: 145MB	lint checking
time: 0.000; rss: 145MB	resolving dependency formats
time: 0.093; rss: 148MB	Prepare MIR codegen passes
  time: 0.141; rss: 153MB	write metadata
  time: 0.162; rss: 160MB	translation item collection
  time: 0.020; rss: 163MB	codegen unit partitioning
  time: 0.035; rss: 288MB	internalize symbols
time: 2.062; rss: 288MB	translation
time: 0.000; rss: 288MB	assert dep graph
time: 0.000; rss: 288MB	serialize dep graph
  time: 0.099; rss: 175MB	llvm function passes [0]
  time: 0.048; rss: 175MB	llvm module passes [0]
  time: 1.829; rss: 180MB	codegen passes [0]
  time: 0.001; rss: 179MB	codegen passes [0]
time: 2.144; rss: 179MB	LLVM passes
time: 0.000; rss: 179MB	serialize work products
time: 0.157; rss: 113MB	linking
done
