commit 0da58cc361577d63afdcb84945a9f011970301e3
Merge: 7648776 6fee269
Author: bors <bors@rust-lang.org>
Date:   Fri Jun 12 01:36:55 2015 +0000

    Auto merge of #26226 - alexcrichton:fix-msvc-dist, r=brson
    
    Right now the distribution tarball for MSVC only includes the *.dll files for
    the supporting libraries, but not the corresponding *.lib files which allow
    actually linking to the dll. This means that the current MSVC nightlies cannot
    produce dynamically linked binaries as the *.lib files are not available to link
    against.
    
    This commit modifies the `LIB_GLOB` used to copy the files around to include the
    `lib` variant of the `dll`.
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes
    Updating registry `https://github.com/rust-lang/crates.io-index`
   Compiling traitobject v0.0.1
   Compiling gcc v0.3.8
   Compiling httparse v0.1.4
   Compiling matches v0.1.2
   Compiling bitflags v0.1.1
   Compiling lazy_static v0.1.11
   Compiling libc v0.1.8
   Compiling typeable v0.1.2
   Compiling unicase v0.1.0
   Compiling pkg-config v0.3.4
   Compiling rustc-serialize v0.3.15
   Compiling log v0.3.1
   Compiling num_cpus v0.2.6
   Compiling mime v0.0.11
   Compiling time v0.1.26
   Compiling openssl-sys v0.6.2
   Compiling openssl v0.6.2
   Compiling url v0.2.35
   Compiling cookie v0.1.21
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.030 	parsing
time: 0.009 	configuration 1
time: 0.000 	recursion limit
time: 0.000 	gated macro checking
time: 0.000 	crate injection
time: 0.003 	macro loading
time: 0.000 	plugin loading
time: 0.000 	plugin registration
time: 0.194 	expansion
time: 0.006 	complete gated feature checking 1
time: 0.032 	configuration 2
time: 0.014 	maybe building test harness
time: 0.010 	prelude injection
time: 0.001 	checking that all macro invocations are gone
time: 0.002 	complete gated feature checking 2
time: 0.013 	assigning node ids and indexing ast
time: 0.002 	external crate/lib resolution
time: 0.002 	language item collection
time: 0.038 	resolution
time: 0.002 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.001 	looking for plugin registrar
time: 0.008 	region resolution
time: 0.002 	loop checking
time: 0.001 	static item recursion checking
time: 0.011 	type collecting
time: 0.003 	variance inference
time: 0.103 	coherence checking
time: 1.007 	type checking
time: 0.074 	const checking
time: 0.011 	privacy checking
time: 0.000 	stability index
time: 0.004 	intrinsic checking
time: 0.002 	effect checking
time: 0.014 	match checking
time: 0.006 	liveness checking
time: 0.094 	borrow checking
time: 0.068 	rvalue checking
time: 0.002 	reachability checking
time: 0.008 	death checking
time: 0.010 	stability checking
time: 0.000 	unused lib feature checking
time: 0.042 	lint checking
time: 0.000 	resolving dependency formats
time: 2.575 	translation
  time: 0.095 	llvm function passes
  time: 0.044 	llvm module passes
  time: 1.995 	codegen passes
  time: 0.002 	codegen passes
time: 2.371 	LLVM passes
time: 0.196 	linking
done
