commit 4cc87c8acbc2eebf923b8ede73ea98ac361ea303
Merge: a2f2a64 334ce91
Author: bors <bors@rust-lang.org>
Date:   Fri Jun 12 15:15:11 2015 +0000

    Auto merge of #26245 - mbrubeck:extern, r=steveklabnik
    
    r? @steveklabnik
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.042 	parsing
time: 0.009 	configuration 1
time: 0.000 	recursion limit
time: 0.000 	gated macro checking
time: 0.000 	crate injection
time: 0.003 	macro loading
time: 0.000 	plugin loading
time: 0.000 	plugin registration
time: 0.208 	expansion
time: 0.005 	complete gated feature checking 1
time: 0.031 	configuration 2
time: 0.013 	maybe building test harness
time: 0.010 	prelude injection
time: 0.001 	checking that all macro invocations are gone
time: 0.003 	complete gated feature checking 2
time: 0.013 	assigning node ids and indexing ast
time: 0.002 	external crate/lib resolution
time: 0.002 	language item collection
time: 0.047 	resolution
time: 0.002 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.001 	looking for plugin registrar
time: 0.015 	region resolution
time: 0.001 	loop checking
time: 0.001 	static item recursion checking
time: 0.013 	type collecting
time: 0.003 	variance inference
time: 0.124 	coherence checking
time: 1.085 	type checking
time: 0.080 	const checking
time: 0.012 	privacy checking
time: 0.000 	stability index
time: 0.004 	intrinsic checking
time: 0.002 	effect checking
time: 0.014 	match checking
time: 0.006 	liveness checking
time: 0.096 	borrow checking
time: 0.072 	rvalue checking
time: 0.003 	reachability checking
time: 0.007 	death checking
time: 0.011 	stability checking
time: 0.000 	unused lib feature checking
time: 0.045 	lint checking
time: 0.000 	resolving dependency formats
time: 2.733 	translation
  time: 0.096 	llvm function passes
  time: 0.045 	llvm module passes
  time: 2.020 	codegen passes
  time: 0.002 	codegen passes
time: 2.404 	LLVM passes
time: 0.199 	linking
done
