commit d8a9570154dfbc4032cb3a6ba8b51c6256518dcd
Merge: 8025bc9 76eaed4
Author: bors <bors@rust-lang.org>
Date:   Wed Jun 10 11:38:04 2015 +0000

    Auto merge of #26141 - eddyb:ast_map, r=nikomatsakis
    
    Gets libsyntax one step closer to running on stable (see #24518).
    Closes #24757, erickt's previous attempt at this.
rustc: ./rust-encoding.0.2.32
cargo rustc -- -Ztime-passes
   Compiling encoding v0.2.32 (file:///root/benchmarks/rust-encoding.0.2.32)
time: 0.023 	parsing
time: 0.006 	configuration 1
time: 0.000 	recursion limit
time: 0.000 	gated macro checking
time: 0.000 	crate injection
time: 0.002 	macro loading
time: 0.000 	plugin loading
time: 0.000 	plugin registration
time: 0.051 	expansion
time: 0.001 	complete gated feature checking 1
time: 0.007 	configuration 2
time: 0.004 	maybe building test harness
time: 0.003 	prelude injection
time: 0.000 	checking that all macro invocations are gone
time: 0.001 	complete gated feature checking 2
time: 0.004 	assigning node ids and indexing ast
time: 0.000 	external crate/lib resolution
time: 0.000 	language item collection
time: 0.012 	resolution
time: 0.000 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.000 	looking for plugin registrar
time: 0.003 	region resolution
time: 0.000 	loop checking
time: 0.000 	static item recursion checking
time: 0.004 	type collecting
time: 0.000 	variance inference
time: 0.068 	coherence checking
time: 0.294 	type checking
time: 0.016 	const checking
time: 0.002 	privacy checking
time: 0.000 	stability index
time: 0.001 	intrinsic checking
time: 0.000 	effect checking
time: 0.005 	match checking
time: 0.002 	liveness checking
time: 0.029 	borrow checking
time: 0.009 	rvalue checking
time: 0.000 	reachability checking
time: 0.002 	death checking
time: 0.002 	stability checking
time: 0.000 	unused lib feature checking
time: 0.016 	lint checking
time: 0.000 	resolving dependency formats
time: 0.428 	translation
  time: 0.028 	llvm function passes
  time: 0.058 	llvm module passes
  time: 0.623 	codegen passes
  time: 0.001 	codegen passes
time: 0.783 	LLVM passes
time: 0.063 	linking
done
