commit 6c5834d81b7a5e262dc7a273d897f90ac00d5ad2
Merge: e954031 6bddfc9
Author: bors <bors@rust-lang.org>
Date:   Wed Jun 10 06:59:31 2015 +0000

    Auto merge of #26137 - steveklabnik:gh25623, r=alexcrichton
    
    Fixes #25623
    
    I am bad with BNF, so I may have messed this up, but that's what review is for!
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.029 	parsing
time: 0.009 	configuration 1
time: 0.000 	recursion limit
time: 0.000 	gated macro checking
time: 0.000 	crate injection
time: 0.003 	macro loading
time: 0.000 	plugin loading
time: 0.000 	plugin registration
time: 0.192 	expansion
time: 0.005 	complete gated feature checking 1
time: 0.032 	configuration 2
time: 0.013 	maybe building test harness
time: 0.010 	prelude injection
time: 0.001 	checking that all macro invocations are gone
time: 0.002 	complete gated feature checking 2
time: 0.012 	assigning node ids and indexing ast
time: 0.002 	external crate/lib resolution
time: 0.002 	language item collection
time: 0.036 	resolution
time: 0.002 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.001 	looking for plugin registrar
time: 0.008 	region resolution
time: 0.002 	loop checking
time: 0.001 	static item recursion checking
time: 0.012 	type collecting
time: 0.003 	variance inference
time: 0.103 	coherence checking
time: 1.008 	type checking
time: 0.073 	const checking
time: 0.011 	privacy checking
time: 0.000 	stability index
time: 0.004 	intrinsic checking
time: 0.002 	effect checking
time: 0.014 	match checking
time: 0.006 	liveness checking
time: 0.096 	borrow checking
time: 0.069 	rvalue checking
time: 0.003 	reachability checking
time: 0.008 	death checking
time: 0.010 	stability checking
time: 0.000 	unused lib feature checking
time: 0.043 	lint checking
time: 0.000 	resolving dependency formats
time: 2.606 	translation
  time: 0.095 	llvm function passes
  time: 0.047 	llvm module passes
  time: 2.022 	codegen passes
  time: 0.002 	codegen passes
time: 2.425 	LLVM passes
time: 0.203 	linking
done
