commit 5b838c586c4da31395d614d9f076430314fa05ff
Merge: 711f11e 04fe94a
Author: bors <bors@rust-lang.org>
Date:   Fri Dec 25 14:27:58 2015 +0000

    Auto merge of #30555 - Manishearth:rollup, r=Manishearth
    
    - Successful merges: #30485, #30490, #30513, #30518, #30528, #30545, #30551, #30552
    - Failed merges:
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.030; rss: 43MB	parsing
Lines of code:             9154
Pre-expansion node count:  45594
time: 0.010; rss: 43MB	configuration 1
time: 0.000; rss: 43MB	recursion limit
time: 0.000; rss: 43MB	gated macro checking
time: 0.000; rss: 43MB	crate injection
time: 0.004; rss: 48MB	macro loading
time: 0.000; rss: 48MB	plugin loading
time: 0.000; rss: 48MB	plugin registration
time: 0.195; rss: 57MB	expansion
time: 0.005; rss: 57MB	complete gated feature checking 1
time: 0.034; rss: 57MB	configuration 2
time: 0.000; rss: 57MB	gated configuration checking
time: 0.013; rss: 57MB	maybe building test harness
time: 0.011; rss: 57MB	prelude injection
time: 0.001; rss: 57MB	checking that all macro invocations are gone
time: 0.000; rss: 57MB	checking for inline asm in case the target doesn't support it
time: 0.002; rss: 57MB	complete gated feature checking 2
Post-expansion node count: 109258
time: 0.010; rss: 57MB	assigning node ids
time: 0.011; rss: 61MB	lowering ast -> hir
time: 0.005; rss: 66MB	indexing hir
time: 0.000; rss: 66MB	attribute checking
time: 0.005; rss: 66MB	early lint checks
time: 0.003; rss: 69MB	external crate/lib resolution
time: 0.001; rss: 69MB	language item collection
time: 0.029; rss: 95MB	resolution
time: 0.002; rss: 95MB	lifetime resolution
time: 0.000; rss: 95MB	looking for entry point
time: 0.000; rss: 95MB	looking for plugin registrar
time: 0.005; rss: 97MB	region resolution
time: 0.001; rss: 97MB	loop checking
time: 0.001; rss: 97MB	static item recursion checking
time: 0.014; rss: 101MB	type collecting
time: 0.000; rss: 101MB	variance inference
time: 0.039; rss: 124MB	coherence checking
time: 0.065; rss: 126MB	wf checking
time: 0.027; rss: 126MB	item-types checking
time: 0.640; rss: 145MB	item-bodies checking
time: 0.000; rss: 145MB	drop-impl checking
time: 0.058; rss: 147MB	const checking
time: 0.010; rss: 147MB	privacy checking
time: 0.001; rss: 147MB	stability index
time: 0.005; rss: 147MB	intrinsic checking
time: 0.002; rss: 147MB	effect checking
time: 0.018; rss: 147MB	match checking
time: 0.070; rss: 149MB	MIR dump
time: 0.008; rss: 151MB	liveness checking
time: 0.101; rss: 151MB	borrow checking
time: 0.049; rss: 153MB	rvalue checking
time: 0.004; rss: 153MB	reachability checking
time: 0.007; rss: 153MB	death checking
time: 0.008; rss: 153MB	stability checking
time: 0.000; rss: 153MB	unused lib feature checking
time: 0.065; rss: 153MB	lint checking
time: 0.000; rss: 153MB	resolving dependency formats
time: 0.009; rss: 153MB	erasing regions from MIR
time: 1.582; rss: 297MB	translation
  time: 0.099; rss: 181MB	llvm function passes [0]
  time: 0.049; rss: 181MB	llvm module passes [0]
  time: 1.662; rss: 226MB	codegen passes [0]
  time: 0.001; rss: 186MB	codegen passes [0]
time: 2.035; rss: 186MB	LLVM passes
time: 0.174; rss: 184MB	linking
done
