commit 9fba8df2115141173ad60837f129f18e74424531
Merge: ccdc26f 2951488
Author: bors <bors@rust-lang.org>
Date:   Wed Nov 23 04:51:49 2016 -0600

    Auto merge of #37924 - brson:config-bug, r=alexcrichton
    
    configure: Fix string equality
rustc: ./syntex-0.42.2-incr-clean
RUSTFLAGS="-Z incremental=incr" \
    cargo rustc -p syntex_syntax  -- \
    -Ztime-passes -Zinput-stats -Z incremental-info
   Compiling syntex_syntax v0.42.0
time: 0.091; rss: 71MB	parsing
Lines of code:             33687
Pre-expansion node count:  223115
time: 0.000; rss: 71MB	recursion limit
time: 0.000; rss: 71MB	crate injection
time: 0.000; rss: 71MB	plugin loading
time: 0.000; rss: 71MB	plugin registration
time: 0.237; rss: 144MB	expansion
time: 0.000; rss: 144MB	maybe building test harness
time: 0.006; rss: 144MB	maybe creating a macro crate
Post-expansion node count: 638863
time: 0.000; rss: 144MB	checking for inline asm in case the target doesn't support it
time: 0.012; rss: 144MB	complete gated feature checking
time: 0.022; rss: 144MB	early lint checks
time: 0.007; rss: 144MB	AST validation
time: 0.076; rss: 159MB	name resolution
time: 0.044; rss: 184MB	lowering ast -> hir
time: 0.008; rss: 194MB	indexing hir
time: 0.006; rss: 194MB	attribute checking
time: 0.004; rss: 150MB	language item collection
time: 0.010; rss: 150MB	lifetime resolution
time: 0.000; rss: 150MB	looking for entry point
time: 0.000; rss: 150MB	looking for plugin registrar
time: 0.041; rss: 170MB	region resolution
time: 0.005; rss: 170MB	loop checking
time: 0.004; rss: 170MB	static item recursion checking
time: 0.331; rss: 171MB	compute_incremental_hashes_map
time: 0.000; rss: 171MB	load_dep_graph
time: 0.046; rss: 175MB	type collecting
time: 0.001; rss: 175MB	variance inference
time: 0.002; rss: 176MB	impl wf inference
time: 0.018; rss: 178MB	coherence checking
time: 0.087; rss: 180MB	wf checking
time: 0.179; rss: 183MB	item-types checking
time: 6.232; rss: 232MB	item-bodies checking
time: 0.000; rss: 232MB	drop-impl checking
time: 0.212; rss: 253MB	const checking
time: 0.047; rss: 253MB	privacy checking
time: 0.006; rss: 253MB	stability index
time: 0.017; rss: 253MB	intrinsic checking
time: 0.014; rss: 254MB	effect checking
time: 0.046; rss: 254MB	match checking
time: 0.049; rss: 248MB	liveness checking
time: 0.175; rss: 248MB	rvalue checking
time: 0.358; rss: 436MB	MIR dump
  time: 0.056; rss: 438MB	SimplifyCfg
  time: 0.072; rss: 438MB	QualifyAndPromoteConstants
  time: 0.104; rss: 438MB	TypeckMir
  time: 0.004; rss: 438MB	SimplifyBranches
  time: 0.030; rss: 438MB	SimplifyCfg
time: 0.266; rss: 438MB	MIR cleanup and validation
time: 0.540; rss: 438MB	borrow checking
time: 0.019; rss: 438MB	reachability checking
time: 0.038; rss: 438MB	death checking
time: 0.030; rss: 440MB	stability checking
time: 0.000; rss: 440MB	unused lib feature checking
time: 0.201; rss: 440MB	lint checking
time: 0.000; rss: 440MB	resolving dependency formats
  time: 0.003; rss: 440MB	NoLandingPads
  time: 0.026; rss: 440MB	SimplifyCfg
  time: 0.060; rss: 446MB	EraseRegions
  time: 0.010; rss: 446MB	AddCallGuards
  time: 0.268; rss: 462MB	ElaborateDrops
  time: 0.003; rss: 462MB	NoLandingPads
  time: 0.051; rss: 462MB	SimplifyCfg
  time: 0.028; rss: 462MB	InstCombine
  time: 0.012; rss: 462MB	Deaggregator
  time: 0.002; rss: 462MB	CopyPropagation
  time: 0.034; rss: 463MB	SimplifyLocals
  time: 0.009; rss: 463MB	AddCallGuards
  time: 0.002; rss: 463MB	PreTrans
time: 0.509; rss: 463MB	MIR optimisations
  time: 0.061; rss: 473MB	write metadata
  time: 0.376; rss: 490MB	translation item collection
  time: 0.059; rss: 496MB	codegen unit partitioning
  time: 0.040; rss: 739MB	internalize symbols
time: 4.375; rss: 739MB	translation
time: 0.000; rss: 739MB	assert dep graph
time: 0.000; rss: 739MB	serialize dep graph
incremental: re-using 0 out of 1 modules
  time: 0.521; rss: 428MB	llvm function passes [0]
  time: 0.246; rss: 434MB	llvm module passes [0]
  time: 10.406; rss: 431MB	codegen passes [0]
  time: 0.000; rss: 431MB	codegen passes [0]
time: 11.917; rss: 431MB	LLVM passes
time: 0.000; rss: 431MB	serialize work products
time: 0.333; rss: 115MB	linking
done
