commit 235d77457d80b549dad3ac36d94f235208a1eafb
Merge: 2de6ddd b12dcde
Author: bors <bors@rust-lang.org>
Date:   Fri Mar 18 06:54:58 2016 -0700

    Auto merge of #32080 - eddyb:transcendent, r=nikomatsakis
    
    Refactor call & function handling in trans, enable MIR bootstrap.
    
    Non-Rust and Rust ABIs were combined into a common codepath, which means:
    * The ugly `__rust_abi` "clown shoes" shim for C->Rust FFI is gone, fixes #10116.
    * Methods, *including virtual ones* support non-Rust ABIs, closes #30235.
    * Non-Rust ABIs also pass fat pointers in two arguments; the result should be identical.
    * Zero-sized types are never passed as arguments; again, behavior shouldn't change.
    
    Additionally, MIR support for calling intrinsics (through old trans) was implemented.
    Alongside assorted fixes, it enabled MIR to launch :rocket: and do a *complete* bootstrap.
    To try it yourself, `./configure --enable-orbit` *or* `make RUSTFLAGS="-Z orbit"`.
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes -Zinput-stats
    Updating registry `https://github.com/rust-lang/crates.io-index`
   Compiling libc v0.2.8
   Compiling winapi-build v0.1.1
   Compiling matches v0.1.2
   Compiling traitobject v0.0.1
   Compiling gcc v0.3.25
   Compiling rustc-serialize v0.3.18
   Compiling winapi v0.2.6
   Compiling typeable v0.1.2
   Compiling unicase v0.1.0
   Compiling bitflags v0.3.3
   Compiling httparse v0.1.6
   Compiling pkg-config v0.3.8
   Compiling libc v0.1.12
   Compiling kernel32-sys v0.2.1
   Compiling lazy_static v0.1.15
   Compiling num_cpus v0.2.11
   Compiling log v0.3.5
   Compiling time v0.1.34
   Compiling rand v0.3.14
   Compiling openssl-sys v0.6.7
   Compiling mime v0.0.11
   Compiling openssl v0.6.7
   Compiling uuid v0.1.18
   Compiling url v0.2.38
   Compiling cookie v0.1.21
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.029; rss: 45MB	parsing
Lines of code:             9154
Pre-expansion node count:  45594
time: 0.009; rss: 45MB	configuration 1
time: 0.000; rss: 45MB	recursion limit
time: 0.000; rss: 45MB	gated macro checking
time: 0.000; rss: 45MB	crate injection
time: 0.004; rss: 50MB	macro loading
time: 0.000; rss: 50MB	plugin loading
time: 0.000; rss: 50MB	plugin registration
time: 0.190; rss: 59MB	expansion
time: 0.005; rss: 59MB	complete gated feature checking 1
time: 0.034; rss: 59MB	configuration 2
time: 0.000; rss: 59MB	gated configuration checking
time: 0.013; rss: 59MB	maybe building test harness
time: 0.010; rss: 59MB	prelude injection
time: 0.001; rss: 59MB	checking that all macro invocations are gone
time: 0.000; rss: 59MB	checking for inline asm in case the target doesn't support it
time: 0.002; rss: 59MB	complete gated feature checking 2
time: 0.001; rss: 59MB	const fn bodies and arguments
Post-expansion node count: 109069
time: 0.010; rss: 59MB	assigning node ids
time: 0.011; rss: 66MB	lowering ast -> hir
time: 0.004; rss: 68MB	indexing hir
time: 0.001; rss: 68MB	attribute checking
time: 0.006; rss: 68MB	early lint checks
time: 0.004; rss: 64MB	external crate/lib resolution
time: 0.001; rss: 64MB	language item collection
time: 0.027; rss: 80MB	resolution
time: 0.002; rss: 80MB	lifetime resolution
time: 0.000; rss: 80MB	looking for entry point
time: 0.000; rss: 80MB	looking for plugin registrar
time: 0.007; rss: 85MB	region resolution
time: 0.001; rss: 85MB	loop checking
time: 0.001; rss: 85MB	static item recursion checking
time: 0.013; rss: 89MB	type collecting
time: 0.000; rss: 89MB	variance inference
time: 0.479; rss: 110MB	coherence checking
time: 0.077; rss: 111MB	wf checking
time: 0.030; rss: 113MB	item-types checking
time: 0.508; rss: 133MB	item-bodies checking
time: 0.000; rss: 133MB	drop-impl checking
time: 0.036; rss: 135MB	const checking
time: 0.009; rss: 135MB	privacy checking
time: 0.001; rss: 135MB	stability index
time: 0.004; rss: 135MB	intrinsic checking
time: 0.002; rss: 135MB	effect checking
time: 0.012; rss: 135MB	match checking
time: 0.005; rss: 135MB	liveness checking
time: 0.033; rss: 135MB	rvalue checking
time: 0.045; rss: 142MB	MIR dump
time: 0.027; rss: 142MB	MIR passes
time: 0.063; rss: 142MB	borrow checking
time: 0.003; rss: 142MB	reachability checking
time: 0.006; rss: 142MB	death checking
time: 0.006; rss: 142MB	stability checking
time: 0.000; rss: 142MB	unused lib feature checking
time: 0.047; rss: 142MB	lint checking
time: 0.000; rss: 142MB	resolving dependency formats
  time: 0.195; rss: 162MB	translation item collection
  time: 0.138; rss: 285MB	write metadata
time: 1.354; rss: 285MB	translation
  time: 0.098; rss: 163MB	llvm function passes [0]
  time: 0.047; rss: 165MB	llvm module passes [0]
  time: 1.627; rss: 170MB	codegen passes [0]
  time: 0.001; rss: 119MB	codegen passes [0]
time: 1.967; rss: 119MB	LLVM passes
time: 0.168; rss: 117MB	linking
done
