commit a27982623c12e759c0d8d8e53c5290b76351bdd3
Merge: a9f1e29 33b7386
Author: bors <bors@rust-lang.org>
Date:   Sat Jun 13 11:42:24 2015 +0000

    Auto merge of #26267 - eefriedman:split-tyarray, r=eddyb
    
    Arrays and slices are closely related, but not that closely; making the
    separation more explicit is generally more clear.
rustc: ./regex-macros.0.1.30
cd regex_macros && cargo rustc -- -Ztime-passes
   Compiling regex_macros v0.1.17 (file:///root/benchmarks/regex-macros.0.1.30/regex_macros)
time: 0.002 	parsing
time: 0.001 	configuration 1
time: 0.000 	recursion limit
time: 0.000 	gated macro checking
time: 0.000 	crate injection
time: 0.002 	macro loading
time: 0.000 	plugin loading
time: 0.000 	plugin registration
time: 0.029 	expansion
time: 0.001 	complete gated feature checking 1
time: 0.007 	configuration 2
time: 0.004 	maybe building test harness
time: 0.003 	prelude injection
time: 0.000 	checking that all macro invocations are gone
time: 0.001 	complete gated feature checking 2
time: 0.005 	assigning node ids and indexing ast
time: 0.028 	external crate/lib resolution
time: 0.001 	language item collection
time: 0.019 	resolution
time: 0.001 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.000 	looking for plugin registrar
time: 0.003 	region resolution
time: 0.000 	loop checking
time: 0.000 	static item recursion checking
time: 0.001 	type collecting
time: 0.000 	variance inference
time: 0.061 	coherence checking
time: 4.161 	type checking
time: 0.025 	const checking
time: 0.004 	privacy checking
time: 0.000 	stability index
time: 0.001 	intrinsic checking
time: 0.001 	effect checking
time: 0.001 	match checking
time: 0.004 	liveness checking
time: 0.050 	borrow checking
time: 0.014 	rvalue checking
time: 0.000 	reachability checking
time: 0.003 	death checking
time: 0.007 	stability checking
time: 0.000 	unused lib feature checking
time: 0.020 	lint checking
time: 0.000 	resolving dependency formats
time: 0.828 	translation
  time: 0.036 	llvm function passes
  time: 0.016 	llvm module passes
  time: 0.837 	codegen passes
  time: 0.000 	codegen passes
time: 0.914 	LLVM passes
  time: 0.125 	running linker
time: 0.126 	linking
done
