commit 520a471bc5da4ef30f60c0494c6889fe22bbbe2c
Merge: 4806210 22b6a5d
Author: bors <bors@rust-lang.org>
Date:   Tue Jun 16 10:40:33 2015 +0000

    Auto merge of #26323 - steveklabnik:gh26320, r=alexcrichton
    
    Fixes #26320
rustc: ./html5ever-2015-05-15
cargo rustc -- -Ztime-passes
   Compiling html5ever v0.0.0 (file:///root/benchmarks/html5ever-2015-05-15)
time: 0.021 	parsing
time: 0.006 	configuration 1
time: 0.000 	recursion limit
time: 0.000 	gated macro checking
time: 0.000 	crate injection
time: 0.004 	macro loading
time: 0.001 	plugin loading
time: 0.000 	plugin registration
time: 1.050 	expansion
time: 0.004 	complete gated feature checking 1
time: 0.030 	configuration 2
time: 0.016 	maybe building test harness
time: 0.014 	prelude injection
time: 0.002 	checking that all macro invocations are gone
time: 0.003 	complete gated feature checking 2
time: 0.020 	assigning node ids and indexing ast
time: 0.002 	external crate/lib resolution
time: 0.003 	language item collection
time: 0.038 	resolution
time: 0.003 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.002 	looking for plugin registrar
time: 0.024 	region resolution
time: 0.002 	loop checking
time: 0.003 	static item recursion checking
time: 0.008 	type collecting
time: 0.004 	variance inference
time: 0.095 	coherence checking
time: 1.167 	type checking
time: 0.098 	const checking
time: 0.017 	privacy checking
time: 0.001 	stability index
time: 0.004 	intrinsic checking
time: 0.003 	effect checking
time: 0.050 	match checking
time: 0.013 	liveness checking
time: 0.124 	borrow checking
time: 0.050 	rvalue checking
time: 0.003 	reachability checking
time: 0.012 	death checking
time: 0.013 	stability checking
time: 0.000 	unused lib feature checking
time: 0.058 	lint checking
makefile:2: recipe for target 'all' failed
done
