commit 3bd74652d844e2c085473eb09b2d9ddcbc6f9471
Author: rust-timer <nick@ncameron.org>
Date:   Sun May 17 12:17:21 2015 -0700

    changes to process.sh
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.041 	parsing
time: 0.011 	configuration 1
time: 0.000 	recursion limit
time: 0.000 	gated macro checking
time: 0.000 	crate injection
time: 0.004 	macro loading
time: 0.000 	plugin loading
time: 0.000 	plugin registration
time: 0.212 	expansion
time: 0.006 	complete gated feature checking 1
time: 0.033 	configuration 2
time: 0.015 	maybe building test harness
time: 0.012 	prelude injection
time: 0.002 	checking that all macro invocations are gone
time: 0.004 	complete gated feature checking 2
time: 0.015 	assigning node ids and indexing ast
time: 0.002 	external crate/lib resolution
time: 0.003 	language item collection
time: 0.052 	resolution
time: 0.003 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.001 	looking for plugin registrar
time: 0.014 	region resolution
time: 0.002 	loop checking
time: 0.002 	static item recursion checking
time: 0.014 	type collecting
time: 0.003 	variance inference
time: 0.124 	coherence checking
time: 1.213 	type checking
time: 0.089 	const checking
time: 0.014 	privacy checking
time: 0.000 	stability index
time: 0.004 	intrinsic checking
time: 0.003 	effect checking
time: 0.015 	match checking
time: 0.007 	liveness checking
time: 0.109 	borrow checking
time: 0.083 	rvalue checking
time: 0.003 	reachability checking
time: 0.009 	death checking
time: 0.012 	stability checking
time: 0.000 	unused lib feature checking
time: 0.044 	lint checking
time: 0.000 	resolving dependency formats
time: 3.069 	translation
  time: 0.098 	llvm function passes
  time: 0.049 	llvm module passes
  time: 2.070 	codegen passes
  time: 0.002 	codegen passes
time: 2.491 	LLVM passes
time: 0.204 	linking
done
