commit aa97dafe018de235b544b13e5beceba1b5d0593b
Merge: 2f4368b 4fc02f6
Author: bors <bors@rust-lang.org>
Date:   Sat Nov 19 01:49:07 2016 -0800

    Auto merge of #37797 - arielb1:inline-closure, r=michaelwoerister
    
    instantiate closures on demand
    
    this should fix compilation with `-C codegen-units=4` - tested locally
    with `RUSTFLAGS='-C codegen-units=4' ../x.py test`
    
    r? @michaelwoerister
rustc: ./syntex-0.42.2-incr-clean
RUSTFLAGS="-Z incremental=incr" \
    cargo rustc -p syntex_syntax  -- \
    -Ztime-passes -Zinput-stats -Z incremental-info
   Compiling syntex_syntax v0.42.0
time: 0.092; rss: 71MB	parsing
Lines of code:             33687
Pre-expansion node count:  223115
time: 0.000; rss: 71MB	recursion limit
time: 0.000; rss: 71MB	crate injection
time: 0.000; rss: 71MB	plugin loading
time: 0.000; rss: 71MB	plugin registration
time: 0.235; rss: 147MB	expansion
time: 0.000; rss: 147MB	maybe building test harness
time: 0.006; rss: 147MB	maybe creating a macro crate
Post-expansion node count: 638863
time: 0.000; rss: 147MB	checking for inline asm in case the target doesn't support it
time: 0.013; rss: 147MB	complete gated feature checking
time: 0.023; rss: 147MB	early lint checks
time: 0.007; rss: 147MB	AST validation
time: 0.076; rss: 161MB	name resolution
time: 0.044; rss: 187MB	lowering ast -> hir
time: 0.008; rss: 197MB	indexing hir
time: 0.006; rss: 197MB	attribute checking
time: 0.005; rss: 153MB	language item collection
time: 0.010; rss: 153MB	lifetime resolution
time: 0.000; rss: 153MB	looking for entry point
time: 0.000; rss: 153MB	looking for plugin registrar
time: 0.040; rss: 173MB	region resolution
time: 0.005; rss: 173MB	loop checking
time: 0.005; rss: 173MB	static item recursion checking
time: 0.329; rss: 173MB	compute_incremental_hashes_map
time: 0.000; rss: 173MB	load_dep_graph
time: 0.049; rss: 171MB	type collecting
time: 0.001; rss: 171MB	variance inference
time: 0.002; rss: 171MB	impl wf inference
time: 0.020; rss: 174MB	coherence checking
time: 0.090; rss: 177MB	wf checking
time: 0.181; rss: 182MB	item-types checking
time: 6.179; rss: 234MB	item-bodies checking
time: 0.000; rss: 234MB	drop-impl checking
time: 0.213; rss: 255MB	const checking
time: 0.047; rss: 255MB	privacy checking
time: 0.006; rss: 255MB	stability index
time: 0.017; rss: 255MB	intrinsic checking
time: 0.014; rss: 255MB	effect checking
time: 0.045; rss: 255MB	match checking
time: 0.048; rss: 256MB	liveness checking
time: 0.176; rss: 256MB	rvalue checking
time: 0.356; rss: 439MB	MIR dump
  time: 0.056; rss: 441MB	SimplifyCfg
  time: 0.071; rss: 441MB	QualifyAndPromoteConstants
  time: 0.102; rss: 441MB	TypeckMir
  time: 0.004; rss: 441MB	SimplifyBranches
  time: 0.030; rss: 441MB	SimplifyCfg
time: 0.265; rss: 441MB	MIR cleanup and validation
time: 0.546; rss: 442MB	borrow checking
time: 0.024; rss: 442MB	reachability checking
time: 0.039; rss: 442MB	death checking
time: 0.030; rss: 446MB	stability checking
time: 0.000; rss: 446MB	unused lib feature checking
time: 0.193; rss: 446MB	lint checking
time: 0.000; rss: 446MB	resolving dependency formats
  time: 0.003; rss: 446MB	NoLandingPads
  time: 0.027; rss: 446MB	SimplifyCfg
  time: 0.060; rss: 454MB	EraseRegions
  time: 0.011; rss: 454MB	AddCallGuards
  time: 0.269; rss: 468MB	ElaborateDrops
  time: 0.003; rss: 468MB	NoLandingPads
  time: 0.051; rss: 468MB	SimplifyCfg
  time: 0.028; rss: 468MB	InstCombine
  time: 0.013; rss: 468MB	Deaggregator
  time: 0.002; rss: 468MB	CopyPropagation
  time: 0.034; rss: 468MB	SimplifyLocals
  time: 0.010; rss: 468MB	AddCallGuards
  time: 0.002; rss: 468MB	PreTrans
time: 0.514; rss: 468MB	MIR optimisations
  time: 0.061; rss: 478MB	write metadata
  time: 0.398; rss: 490MB	translation item collection
  time: 0.067; rss: 498MB	codegen unit partitioning
  time: 0.048; rss: 742MB	internalize symbols
time: 4.519; rss: 742MB	translation
time: 0.000; rss: 742MB	assert dep graph
time: 0.000; rss: 742MB	serialize dep graph
incremental: re-using 0 out of 1 modules
  time: 0.522; rss: 417MB	llvm function passes [0]
  time: 0.246; rss: 426MB	llvm module passes [0]
  time: 10.380; rss: 421MB	codegen passes [0]
  time: 0.000; rss: 421MB	codegen passes [0]
time: 11.901; rss: 421MB	LLVM passes
time: 0.000; rss: 421MB	serialize work products
time: 0.339; rss: 106MB	linking
done
