commit 04308ceefaaa208e636f594c7895b95950b9e44e
Merge: d658809 cb3a557
Author: bors <bors@rust-lang.org>
Date:   Tue May 10 10:40:02 2016 -0700

    Auto merge of #33488 - eddyb:trans-fixes, r=Aatch
    
    Fix several -Z orbit crater blockers.
    
    Fixes 3 of the issues found by @nikomatsakis' crater run with `-Z orbit` forced on:
    https://gist.github.com/nikomatsakis/6688c30a0e5d3fed07cc1ebd4efb1412
    
    Two of the regressions seemed to be fixed by #33130 and the remaining two are timeouts.
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.031; rss: 53MB	parsing
Lines of code:             9154
Pre-expansion node count:  45594
time: 0.008; rss: 53MB	configuration 1
time: 0.000; rss: 53MB	recursion limit
time: 0.000; rss: 53MB	crate injection
time: 0.005; rss: 61MB	macro loading
time: 0.000; rss: 61MB	plugin loading
time: 0.000; rss: 61MB	plugin registration
time: 0.191; rss: 70MB	expansion
time: 0.029; rss: 70MB	configuration 2
time: 0.000; rss: 70MB	gated configuration checking
time: 0.011; rss: 70MB	maybe building test harness
time: 0.008; rss: 70MB	prelude injection
time: 0.001; rss: 70MB	checking that all macro invocations are gone
time: 0.000; rss: 70MB	checking for inline asm in case the target doesn't support it
time: 0.002; rss: 70MB	complete gated feature checking
Post-expansion node count: 107141
time: 0.008; rss: 70MB	assigning node ids
time: 0.003; rss: 72MB	collecting defs
time: 0.005; rss: 76MB	external crate/lib resolution
time: 0.006; rss: 76MB	early lint checks
time: 0.026; rss: 94MB	name resolution
time: 0.010; rss: 100MB	lowering ast -> hir
time: 0.001; rss: 102MB	indexing hir
time: 0.001; rss: 102MB	attribute checking
time: 0.001; rss: 93MB	language item collection
time: 0.002; rss: 93MB	lifetime resolution
time: 0.000; rss: 93MB	looking for entry point
time: 0.000; rss: 93MB	looking for plugin registrar
time: 0.006; rss: 97MB	region resolution
time: 0.001; rss: 97MB	loop checking
time: 0.001; rss: 97MB	static item recursion checking
time: 0.000; rss: 97MB	load_dep_graph
time: 0.018; rss: 107MB	type collecting
time: 0.000; rss: 107MB	variance inference
time: 0.042; rss: 123MB	coherence checking
time: 0.080; rss: 123MB	wf checking
time: 0.030; rss: 126MB	item-types checking
time: 0.478; rss: 148MB	item-bodies checking
time: 0.000; rss: 148MB	drop-impl checking
time: 0.035; rss: 150MB	const checking
time: 0.007; rss: 150MB	privacy checking
time: 0.001; rss: 150MB	stability index
time: 0.004; rss: 150MB	intrinsic checking
time: 0.002; rss: 150MB	effect checking
time: 0.012; rss: 150MB	match checking
time: 0.005; rss: 150MB	liveness checking
time: 0.024; rss: 150MB	rvalue checking
time: 0.052; rss: 156MB	MIR dump
time: 0.036; rss: 156MB	MIR passes
time: 0.063; rss: 156MB	borrow checking
time: 0.003; rss: 156MB	reachability checking
time: 0.006; rss: 156MB	death checking
time: 0.005; rss: 156MB	stability checking
time: 0.000; rss: 156MB	unused lib feature checking
time: 0.048; rss: 156MB	lint checking
time: 0.000; rss: 156MB	resolving dependency formats
time: 0.011; rss: 158MB	Prepare MIR codegen passes
  time: 0.178; rss: 171MB	translation item collection
  time: 0.008; rss: 171MB	codegen unit partitioning
  time: 0.136; rss: 296MB	write metadata
time: 1.461; rss: 296MB	translation
time: 0.001; rss: 296MB	assert dep graph
time: 0.000; rss: 296MB	serialize dep graph
  time: 0.096; rss: 172MB	llvm function passes [0]
  time: 0.045; rss: 174MB	llvm module passes [0]
  time: 1.627; rss: 179MB	codegen passes [0]
  time: 0.001; rss: 129MB	codegen passes [0]
time: 1.964; rss: 129MB	LLVM passes
time: 0.172; rss: 126MB	linking
done
