commit 5b3a75fe560362b812f2c4947d449558a9472496
Merge: e1f550e 1246f43
Author: bors <bors@rust-lang.org>
Date:   Thu Jan 14 06:45:26 2016 +0000

    Auto merge of #30883 - Manishearth:rollup, r=Manishearth
    
    - Successful merges: #30626, #30662, #30770, #30801, #30818, #30823, #30828, #30835, #30837, #30839, #30845, #30848, #30850, #30851, #30863
    - Failed merges:
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.031; rss: 38MB	parsing
Lines of code:             9154
Pre-expansion node count:  45594
time: 0.010; rss: 38MB	configuration 1
time: 0.000; rss: 38MB	recursion limit
time: 0.000; rss: 38MB	gated macro checking
time: 0.000; rss: 38MB	crate injection
time: 0.005; rss: 44MB	macro loading
time: 0.000; rss: 44MB	plugin loading
time: 0.000; rss: 44MB	plugin registration
time: 0.204; rss: 54MB	expansion
time: 0.005; rss: 54MB	complete gated feature checking 1
time: 0.034; rss: 54MB	configuration 2
time: 0.000; rss: 54MB	gated configuration checking
time: 0.013; rss: 54MB	maybe building test harness
time: 0.011; rss: 54MB	prelude injection
time: 0.001; rss: 54MB	checking that all macro invocations are gone
time: 0.000; rss: 54MB	checking for inline asm in case the target doesn't support it
time: 0.002; rss: 54MB	complete gated feature checking 2
Post-expansion node count: 109258
time: 0.011; rss: 54MB	assigning node ids
time: 0.011; rss: 59MB	lowering ast -> hir
time: 0.005; rss: 63MB	indexing hir
time: 0.000; rss: 63MB	attribute checking
time: 0.005; rss: 63MB	early lint checks
time: 0.004; rss: 58MB	external crate/lib resolution
time: 0.001; rss: 58MB	language item collection
time: 0.029; rss: 76MB	resolution
time: 0.002; rss: 76MB	lifetime resolution
time: 0.000; rss: 76MB	looking for entry point
time: 0.000; rss: 76MB	looking for plugin registrar
time: 0.006; rss: 79MB	region resolution
time: 0.001; rss: 79MB	loop checking
time: 0.001; rss: 79MB	static item recursion checking
time: 0.013; rss: 83MB	type collecting
time: 0.000; rss: 83MB	variance inference
time: 0.040; rss: 102MB	coherence checking
time: 0.071; rss: 105MB	wf checking
time: 0.027; rss: 105MB	item-types checking
time: 0.527; rss: 128MB	item-bodies checking
time: 0.000; rss: 128MB	drop-impl checking
time: 0.045; rss: 129MB	const checking
time: 0.010; rss: 129MB	privacy checking
time: 0.001; rss: 129MB	stability index
time: 0.004; rss: 129MB	intrinsic checking
time: 0.002; rss: 129MB	effect checking
time: 0.013; rss: 129MB	match checking
time: 0.054; rss: 133MB	MIR dump
time: 0.006; rss: 133MB	liveness checking
time: 0.073; rss: 133MB	borrow checking
time: 0.036; rss: 133MB	rvalue checking
time: 0.003; rss: 133MB	reachability checking
time: 0.006; rss: 133MB	death checking
time: 0.007; rss: 133MB	stability checking
time: 0.000; rss: 133MB	unused lib feature checking
time: 0.048; rss: 133MB	lint checking
time: 0.000; rss: 133MB	resolving dependency formats
time: 0.008; rss: 133MB	erasing regions from MIR
  time: 0.136; rss: 268MB	write metadata
time: 1.432; rss: 268MB	translation
  time: 0.101; rss: 163MB	llvm function passes [0]
  time: 0.052; rss: 163MB	llvm module passes [0]
  time: 1.642; rss: 209MB	codegen passes [0]
  time: 0.001; rss: 172MB	codegen passes [0]
time: 2.026; rss: 172MB	LLVM passes
time: 0.174; rss: 172MB	linking
done
