commit 3bd74652d844e2c085473eb09b2d9ddcbc6f9471
Author: rust-timer <nick@ncameron.org>
Date:   Sun May 17 12:17:21 2015 -0700

    changes to process.sh
rustc: ./regex.0.1.30
cargo rustc -- -Ztime-passes
   Compiling regex v0.1.30 (file:///root/benchmarks/regex.0.1.30)
time: 0.058 	parsing
time: 0.012 	configuration 1
time: 0.000 	recursion limit
time: 0.001 	gated macro checking
time: 0.000 	crate injection
time: 0.003 	macro loading
time: 0.000 	plugin loading
time: 0.000 	plugin registration
time: 0.093 	expansion
time: 0.001 	complete gated feature checking 1
time: 0.014 	configuration 2
time: 0.008 	maybe building test harness
time: 0.007 	prelude injection
time: 0.001 	checking that all macro invocations are gone
time: 0.001 	complete gated feature checking 2
time: 0.008 	assigning node ids and indexing ast
time: 0.001 	external crate/lib resolution
time: 0.001 	language item collection
time: 0.013 	resolution
time: 0.001 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.000 	looking for plugin registrar
time: 0.007 	region resolution
time: 0.001 	loop checking
time: 0.001 	static item recursion checking
time: 0.003 	type collecting
time: 0.001 	variance inference
time: 0.071 	coherence checking
time: 0.415 	type checking
time: 0.050 	const checking
time: 0.004 	privacy checking
time: 0.000 	stability index
time: 0.001 	intrinsic checking
time: 0.001 	effect checking
time: 0.003 	match checking
time: 0.003 	liveness checking
time: 0.024 	borrow checking
time: 0.021 	rvalue checking
time: 0.000 	reachability checking
time: 0.003 	death checking
time: 0.003 	stability checking
time: 0.000 	unused lib feature checking
time: 0.022 	lint checking
time: 0.000 	resolving dependency formats
time: 1.110 	translation
  time: 0.036 	llvm function passes
  time: 0.015 	llvm module passes
  time: 0.723 	codegen passes
  time: 0.002 	codegen passes
time: 0.866 	LLVM passes
time: 0.081 	linking
done
