commit bfd70aaf770f505d9c60672e825762f2f5b0285f
Merge: bca2ea6 106a408
Author: bors <bors@rust-lang.org>
Date:   Sat Jun 13 03:29:40 2015 +0000

    Auto merge of #26248 - steveklabnik:remove_2061, r=alexcrichton
    
    This test was added on Nov 1, 2012:
    https://github.com/rust-lang/rust/commit/0069bd2f4612b744ab3731b4c1db13c2f3202185#diff-b516ff69faf8886c48e6f5e833c2548c
    
    and then ignored on the same day:
    https://github.com/rust-lang/rust/commit/a90020fe8dd8be8615df82e6294408bfed82a767#diff-b516ff69faf8886c48e6f5e833c2548c
    
    and never unignored again.
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes
    Updating registry `https://github.com/rust-lang/crates.io-index`
   Compiling lazy_static v0.1.11
   Compiling httparse v0.1.4
   Compiling unicase v0.1.0
   Compiling matches v0.1.2
   Compiling libc v0.1.8
   Compiling rustc-serialize v0.3.15
   Compiling traitobject v0.0.1
   Compiling typeable v0.1.2
   Compiling gcc v0.3.8
   Compiling pkg-config v0.3.4
   Compiling bitflags v0.1.1
   Compiling log v0.3.1
   Compiling num_cpus v0.2.6
   Compiling mime v0.0.11
   Compiling time v0.1.26
   Compiling openssl-sys v0.6.2
   Compiling openssl v0.6.2
   Compiling url v0.2.35
   Compiling cookie v0.1.21
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.030 	parsing
time: 0.009 	configuration 1
time: 0.000 	recursion limit
time: 0.000 	gated macro checking
time: 0.000 	crate injection
time: 0.003 	macro loading
time: 0.000 	plugin loading
time: 0.000 	plugin registration
time: 0.193 	expansion
time: 0.005 	complete gated feature checking 1
time: 0.031 	configuration 2
time: 0.013 	maybe building test harness
time: 0.010 	prelude injection
time: 0.001 	checking that all macro invocations are gone
time: 0.002 	complete gated feature checking 2
time: 0.012 	assigning node ids and indexing ast
time: 0.002 	external crate/lib resolution
time: 0.002 	language item collection
time: 0.036 	resolution
time: 0.002 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.001 	looking for plugin registrar
time: 0.009 	region resolution
time: 0.002 	loop checking
time: 0.001 	static item recursion checking
time: 0.012 	type collecting
time: 0.002 	variance inference
time: 0.102 	coherence checking
time: 0.997 	type checking
time: 0.074 	const checking
time: 0.011 	privacy checking
time: 0.000 	stability index
time: 0.004 	intrinsic checking
time: 0.002 	effect checking
time: 0.014 	match checking
time: 0.006 	liveness checking
time: 0.096 	borrow checking
time: 0.069 	rvalue checking
time: 0.003 	reachability checking
time: 0.007 	death checking
time: 0.011 	stability checking
time: 0.000 	unused lib feature checking
time: 0.043 	lint checking
time: 0.000 	resolving dependency formats
time: 2.570 	translation
  time: 0.094 	llvm function passes
  time: 0.046 	llvm module passes
  time: 1.982 	codegen passes
  time: 0.002 	codegen passes
time: 2.360 	LLVM passes
time: 0.197 	linking
done
