commit 6e8f92f11cdc713ddec4c60c66097d05c194bab2
Merge: ca76c7e 0714024
Author: bors <bors@rust-lang.org>
Date:   Fri Oct 7 11:38:27 2016 -0700

    Auto merge of #36981 - alexcrichton:catch-unwind-for-tests, r=sfackler
    
    std: Minor cleanup to libtest
    
    * Don't spawn two threads for all tests, just one now that `catch_unwind` is
      stable.
    * Remove usage of the unstable `box` keyword
    * Remove usage of the unstable `FnBox` trait
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.041; rss: 49MB	parsing
Lines of code:             9003
Pre-expansion node count:  44129
time: 0.000; rss: 49MB	recursion limit
time: 0.000; rss: 49MB	crate injection
time: 0.000; rss: 49MB	plugin loading
time: 0.000; rss: 49MB	plugin registration
time: 0.116; rss: 84MB	expansion
time: 0.000; rss: 84MB	maybe building test harness
time: 0.001; rss: 84MB	maybe creating a macro crate
Post-expansion node count: 101371
time: 0.000; rss: 84MB	checking for inline asm in case the target doesn't support it
time: 0.002; rss: 84MB	complete gated feature checking
time: 0.003; rss: 84MB	early lint checks
time: 0.001; rss: 84MB	AST validation
time: 0.023; rss: 88MB	name resolution
time: 0.016; rss: 94MB	lowering ast -> hir
time: 0.003; rss: 94MB	indexing hir
time: 0.001; rss: 94MB	attribute checking
time: 0.001; rss: 88MB	language item collection
time: 0.002; rss: 88MB	lifetime resolution
time: 0.000; rss: 88MB	looking for entry point
time: 0.000; rss: 88MB	looking for plugin registrar
time: 0.011; rss: 91MB	region resolution
time: 0.001; rss: 91MB	loop checking
time: 0.001; rss: 91MB	static item recursion checking
time: 0.039; rss: 91MB	compute_incremental_hashes_map
time: 0.000; rss: 91MB	load_dep_graph
time: 0.024; rss: 93MB	type collecting
time: 0.000; rss: 93MB	variance inference
time: 0.033; rss: 96MB	coherence checking
time: 0.052; rss: 97MB	wf checking
time: 0.020; rss: 98MB	item-types checking
time: 0.369; rss: 107MB	item-bodies checking
time: 0.000; rss: 107MB	drop-impl checking
time: 0.038; rss: 109MB	const checking
time: 0.008; rss: 109MB	privacy checking
time: 0.001; rss: 109MB	stability index
time: 0.004; rss: 109MB	intrinsic checking
time: 0.002; rss: 109MB	effect checking
time: 0.009; rss: 109MB	match checking
time: 0.004; rss: 109MB	liveness checking
time: 0.025; rss: 109MB	rvalue checking
time: 0.076; rss: 126MB	MIR dump
  time: 0.007; rss: 127MB	SimplifyCfg
  time: 0.012; rss: 127MB	QualifyAndPromoteConstants
  time: 0.014; rss: 127MB	TypeckMir
  time: 0.001; rss: 127MB	SimplifyBranches
  time: 0.004; rss: 127MB	SimplifyCfg
time: 0.037; rss: 127MB	MIR passes
time: 0.062; rss: 127MB	borrow checking
time: 0.003; rss: 127MB	reachability checking
time: 0.005; rss: 128MB	death checking
time: 0.006; rss: 128MB	stability checking
time: 0.000; rss: 128MB	unused lib feature checking
time: 0.040; rss: 128MB	lint checking
time: 0.000; rss: 128MB	resolving dependency formats
  time: 0.001; rss: 128MB	NoLandingPads
  time: 0.003; rss: 128MB	SimplifyCfg
  time: 0.013; rss: 129MB	EraseRegions
  time: 0.001; rss: 129MB	AddCallGuards
  time: 0.053; rss: 131MB	ElaborateDrops
  time: 0.001; rss: 131MB	NoLandingPads
  time: 0.005; rss: 131MB	SimplifyCfg
  time: 0.004; rss: 131MB	InstCombine
  time: 0.003; rss: 131MB	Deaggregator
  time: 0.001; rss: 131MB	CopyPropagation
  time: 0.001; rss: 131MB	AddCallGuards
  time: 0.000; rss: 131MB	PreTrans
time: 0.085; rss: 131MB	Prepare MIR codegen passes
  time: 0.050; rss: 134MB	write metadata
  time: 0.151; rss: 140MB	translation item collection
  time: 0.019; rss: 143MB	codegen unit partitioning
  time: 0.017; rss: 197MB	internalize symbols
time: 1.269; rss: 186MB	translation
time: 0.000; rss: 186MB	assert dep graph
time: 0.000; rss: 186MB	serialize dep graph
  time: 0.087; rss: 139MB	llvm function passes [0]
  time: 0.041; rss: 142MB	llvm module passes [0]
  time: 1.623; rss: 151MB	codegen passes [0]
  time: 0.001; rss: 151MB	codegen passes [0]
time: 1.919; rss: 151MB	LLVM passes
time: 0.000; rss: 151MB	serialize work products
time: 0.142; rss: 93MB	linking
done
