commit 704bcc0ddafc0b3c3f4879286204442d43169e30
Merge: 91f34c0 d68f7eb
Author: bors <bors@rust-lang.org>
Date:   Thu Sep 29 03:48:02 2016 -0700

    Auto merge of #36456 - alexcrichton:rustbuild-dont-use-c, r=jonathandturner
    
    rustbuild: Use current_dir instead of -C
    
    Apparently some versions of git don't support the `-C` flag, so let's use the
    guaranteed-to-work `current_dir` function.
rustc: ./syntex-0.42.2
cargo rustc -p syntex_syntax -- -Ztime-passes -Zinput-stats
   Compiling syntex_syntax v0.42.0
time: 0.108; rss: 76MB	parsing
Lines of code:             33687
Pre-expansion node count:  224033
time: 0.000; rss: 76MB	recursion limit
time: 0.000; rss: 76MB	crate injection
time: 0.000; rss: 76MB	plugin loading
time: 0.000; rss: 76MB	plugin registration
time: 0.279; rss: 147MB	expansion
time: 0.000; rss: 147MB	maybe building test harness
time: 0.007; rss: 147MB	maybe creating a macro crate
Post-expansion node count: 641571
time: 0.000; rss: 147MB	checking for inline asm in case the target doesn't support it
time: 0.014; rss: 147MB	complete gated feature checking
time: 0.023; rss: 147MB	early lint checks
time: 0.007; rss: 147MB	AST validation
time: 0.084; rss: 162MB	name resolution
time: 0.050; rss: 202MB	lowering ast -> hir
time: 0.009; rss: 211MB	indexing hir
time: 0.006; rss: 211MB	attribute checking
time: 0.006; rss: 162MB	language item collection
time: 0.012; rss: 162MB	lifetime resolution
time: 0.000; rss: 162MB	looking for entry point
time: 0.000; rss: 162MB	looking for plugin registrar
time: 0.045; rss: 172MB	region resolution
time: 0.006; rss: 172MB	loop checking
time: 0.006; rss: 172MB	static item recursion checking
time: 0.296; rss: 173MB	compute_incremental_hashes_map
time: 0.000; rss: 173MB	load_dep_graph
time: 0.080; rss: 174MB	type collecting
time: 0.001; rss: 174MB	variance inference
time: 0.040; rss: 178MB	coherence checking
time: 0.099; rss: 181MB	wf checking
time: 0.194; rss: 187MB	item-types checking
time: 3.951; rss: 241MB	item-bodies checking
time: 0.000; rss: 241MB	drop-impl checking
time: 0.320; rss: 242MB	const checking
time: 0.055; rss: 242MB	privacy checking
time: 0.007; rss: 242MB	stability index
time: 0.022; rss: 242MB	intrinsic checking
time: 0.019; rss: 242MB	effect checking
time: 0.056; rss: 242MB	match checking
time: 0.055; rss: 236MB	liveness checking
time: 0.289; rss: 236MB	rvalue checking
time: 0.419; rss: 418MB	MIR dump
  time: 0.058; rss: 421MB	SimplifyCfg
  time: 0.082; rss: 421MB	QualifyAndPromoteConstants
  time: 0.112; rss: 421MB	TypeckMir
  time: 0.004; rss: 421MB	SimplifyBranches
  time: 0.038; rss: 421MB	SimplifyCfg
time: 0.294; rss: 421MB	MIR passes
time: 0.699; rss: 422MB	borrow checking
time: 0.018; rss: 422MB	reachability checking
time: 0.045; rss: 422MB	death checking
time: 0.041; rss: 422MB	stability checking
time: 0.000; rss: 422MB	unused lib feature checking
time: 0.219; rss: 422MB	lint checking
time: 0.000; rss: 422MB	resolving dependency formats
  time: 0.003; rss: 422MB	NoLandingPads
  time: 0.028; rss: 422MB	SimplifyCfg
  time: 0.072; rss: 435MB	EraseRegions
  time: 0.011; rss: 435MB	AddCallGuards
  time: 1.105; rss: 451MB	ElaborateDrops
  time: 0.003; rss: 451MB	NoLandingPads
  time: 0.054; rss: 451MB	SimplifyCfg
  time: 0.029; rss: 450MB	InstCombine
  time: 0.012; rss: 450MB	Deaggregator
  time: 0.003; rss: 450MB	CopyPropagation
  time: 0.009; rss: 450MB	AddCallGuards
  time: 0.003; rss: 450MB	PreTrans
time: 1.345; rss: 450MB	Prepare MIR codegen passes
  time: 0.260; rss: 459MB	write metadata
  time: 0.474; rss: 470MB	translation item collection
  time: 0.068; rss: 473MB	codegen unit partitioning
  time: 0.058; rss: 720MB	internalize symbols
time: 5.156; rss: 604MB	translation
time: 0.000; rss: 604MB	assert dep graph
time: 0.000; rss: 604MB	serialize dep graph
  time: 0.508; rss: 412MB	llvm function passes [0]
  time: 0.242; rss: 421MB	llvm module passes [0]
  time: 10.137; rss: 421MB	codegen passes [0]
  time: 0.002; rss: 415MB	codegen passes [0]
time: 11.635; rss: 415MB	LLVM passes
time: 0.000; rss: 415MB	serialize work products
time: 0.657; rss: 107MB	linking
done
