commit a9f50bdc16e27debb9896e74313193915ed29a41
Merge: 6daf1dc 2b50c15
Author: bors <bors@rust-lang.org>
Date:   Tue Jun 9 09:12:09 2015 +0000

    Auto merge of #26068 - bluss:bench-sigfigs, r=huonw
    
    test: Display benchmark results with thousands separators
    
    Example display:
    
    ```
    running 9 tests
    test a ... bench:           0 ns/iter (+/- 0)
    test b ... bench:          52 ns/iter (+/- 0)
    test c ... bench:          88 ns/iter (+/- 0)
    test d ... bench:         618 ns/iter (+/- 111)
    test e ... bench:       5,933 ns/iter (+/- 87)
    test f ... bench:      59,280 ns/iter (+/- 1,052)
    test g ... bench:     588,672 ns/iter (+/- 3,381)
    test h ... bench:   5,894,227 ns/iter (+/- 303,489)
    test i ... bench:  59,112,382 ns/iter (+/- 1,500,110)
    ```
    
    Fixes #10953
    Fixes #26109
rustc: ./helloworld
/root/rust/x86_64-unknown-linux-gnu/stage2/bin/rustc -Ztime-passes hello.rs
time: 0.000 	parsing
time: 0.000 	configuration 1
time: 0.000 	recursion limit
time: 0.000 	gated macro checking
time: 0.000 	crate injection
time: 0.002 	macro loading
time: 0.000 	plugin loading
time: 0.000 	plugin registration
time: 0.001 	expansion
time: 0.000 	complete gated feature checking 1
time: 0.000 	configuration 2
time: 0.000 	maybe building test harness
time: 0.000 	prelude injection
time: 0.000 	checking that all macro invocations are gone
time: 0.000 	complete gated feature checking 2
time: 0.000 	assigning node ids and indexing ast
time: 0.000 	external crate/lib resolution
time: 0.000 	language item collection
time: 0.001 	resolution
time: 0.000 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.000 	looking for plugin registrar
time: 0.000 	region resolution
time: 0.000 	loop checking
time: 0.000 	static item recursion checking
time: 0.000 	type collecting
time: 0.000 	variance inference
time: 0.001 	coherence checking
time: 0.001 	type checking
time: 0.000 	const checking
time: 0.000 	privacy checking
time: 0.000 	stability index
time: 0.000 	intrinsic checking
time: 0.000 	effect checking
time: 0.000 	match checking
time: 0.000 	liveness checking
time: 0.000 	borrow checking
time: 0.000 	rvalue checking
time: 0.000 	reachability checking
time: 0.000 	death checking
time: 0.000 	stability checking
time: 0.000 	unused lib feature checking
time: 0.000 	lint checking
time: 0.000 	resolving dependency formats
time: 0.003 	translation
  time: 0.000 	llvm function passes
  time: 0.000 	llvm module passes
  time: 0.001 	codegen passes
  time: 0.000 	codegen passes
time: 0.003 	LLVM passes
  time: 0.124 	running linker
time: 0.124 	linking
done
