commit 71a8d313c8351771dc5507dde14f654ca4f0707d
Merge: a35ea4d 021e483
Author: bors <bors@rust-lang.org>
Date:   Tue Jun 9 04:28:57 2015 +0000

    Auto merge of #25627 - murarth:execution-engine-fix, r=nrc
    
    * Removes `RustJITMemoryManager` from public API.
      This was really sort of an implementation detail to begin with.
    * `__morestack` is linked to C++ wrapper code and this pointer
      is used when resolving the symbol for `ExecutionEngine` code.
    * `__morestack_addr` is also resolved for `ExecutionEngine` code.
      This function is sometimes referenced in LLVM-generated code,
      but was not able to be resolved on Mac OS systems.
    * Added Windows support to `ExecutionEngine` API.
    * Added a test for basic `ExecutionEngine` functionality.
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes
    Updating registry `https://github.com/rust-lang/crates.io-index`
   Compiling gcc v0.3.8
   Compiling rustc-serialize v0.3.15
   Compiling pkg-config v0.3.4
   Compiling matches v0.1.2
   Compiling lazy_static v0.1.11
   Compiling libc v0.1.8
   Compiling bitflags v0.1.1
   Compiling traitobject v0.0.1
   Compiling typeable v0.1.2
   Compiling httparse v0.1.4
   Compiling unicase v0.1.0
   Compiling num_cpus v0.2.6
   Compiling log v0.3.1
   Compiling mime v0.0.11
   Compiling openssl-sys v0.6.2
   Compiling time v0.1.26
   Compiling openssl v0.6.2
   Compiling url v0.2.35
   Compiling cookie v0.1.21
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.035 	parsing
time: 0.010 	configuration 1
time: 0.000 	recursion limit
time: 0.000 	gated macro checking
time: 0.000 	crate injection
time: 0.003 	macro loading
time: 0.000 	plugin loading
time: 0.000 	plugin registration
time: 0.195 	expansion
time: 0.005 	complete gated feature checking 1
time: 0.032 	configuration 2
time: 0.014 	maybe building test harness
time: 0.010 	prelude injection
time: 0.001 	checking that all macro invocations are gone
time: 0.002 	complete gated feature checking 2
time: 0.012 	assigning node ids and indexing ast
time: 0.002 	external crate/lib resolution
time: 0.002 	language item collection
time: 0.036 	resolution
time: 0.002 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.001 	looking for plugin registrar
time: 0.008 	region resolution
time: 0.002 	loop checking
time: 0.001 	static item recursion checking
time: 0.012 	type collecting
time: 0.002 	variance inference
time: 0.104 	coherence checking
time: 1.101 	type checking
time: 0.081 	const checking
time: 0.011 	privacy checking
time: 0.000 	stability index
time: 0.004 	intrinsic checking
time: 0.002 	effect checking
time: 0.015 	match checking
time: 0.007 	liveness checking
time: 0.101 	borrow checking
time: 0.079 	rvalue checking
time: 0.003 	reachability checking
time: 0.007 	death checking
time: 0.011 	stability checking
time: 0.000 	unused lib feature checking
time: 0.042 	lint checking
time: 0.000 	resolving dependency formats
time: 2.840 	translation
  time: 0.094 	llvm function passes
  time: 0.045 	llvm module passes
  time: 1.988 	codegen passes
  time: 0.002 	codegen passes
time: 2.366 	LLVM passes
time: 0.274 	linking
done
