commit 6b4511755cfe63a46f2db8c72145e07f94911c08
Merge: be8bd82 99e9f2d
Author: bors <bors@rust-lang.org>
Date:   Tue Jun 14 13:42:28 2016 -0700

    Auto merge of #34221 - srinivasreddy:rm_redundant, r=alexcrichton
    
    remove redundant test case in bitvector.rs
    
    `bitvec_iter_works_2` does exactly same as `bitvec_iter_works_1`, so i removed it.
rustc: ./rust-encoding.0.2.32
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling encoding v0.2.32 (file:///root/benchmarks/rust-encoding.0.2.32)
time: 0.023; rss: 51MB	parsing
Lines of code:             6441
Pre-expansion node count:  30015
time: 0.003; rss: 51MB	configuration 1
time: 0.000; rss: 51MB	recursion limit
time: 0.000; rss: 51MB	crate injection
time: 0.000; rss: 51MB	plugin loading
time: 0.000; rss: 51MB	plugin registration
time: 0.072; rss: 90MB	expansion
time: 0.000; rss: 90MB	gated configuration checking
time: 0.000; rss: 90MB	maybe building test harness
time: 0.000; rss: 90MB	checking for inline asm in case the target doesn't support it
time: 0.001; rss: 90MB	complete gated feature checking
Post-expansion node count: 40313
time: 0.003; rss: 90MB	assigning node ids
time: 0.001; rss: 90MB	collecting defs
time: 0.001; rss: 90MB	external crate/lib resolution
time: 0.002; rss: 90MB	early lint checks
time: 0.000; rss: 90MB	AST validation
time: 0.008; rss: 94MB	name resolution
time: 0.005; rss: 95MB	lowering ast -> hir
time: 0.000; rss: 95MB	indexing hir
time: 0.000; rss: 95MB	attribute checking
time: 0.000; rss: 93MB	language item collection
time: 0.001; rss: 93MB	lifetime resolution
time: 0.000; rss: 93MB	looking for entry point
time: 0.000; rss: 93MB	looking for plugin registrar
time: 0.002; rss: 95MB	region resolution
time: 0.000; rss: 95MB	loop checking
time: 0.000; rss: 95MB	static item recursion checking
time: 0.000; rss: 95MB	load_dep_graph
time: 0.012; rss: 98MB	type collecting
time: 0.000; rss: 98MB	variance inference
time: 0.021; rss: 102MB	coherence checking
time: 0.024; rss: 102MB	wf checking
time: 0.015; rss: 102MB	item-types checking
time: 0.219; rss: 109MB	item-bodies checking
time: 0.000; rss: 109MB	drop-impl checking
time: 0.013; rss: 109MB	const checking
time: 0.002; rss: 109MB	privacy checking
time: 0.000; rss: 109MB	stability index
time: 0.002; rss: 109MB	intrinsic checking
time: 0.000; rss: 109MB	effect checking
time: 0.008; rss: 109MB	match checking
time: 0.001; rss: 109MB	liveness checking
time: 0.008; rss: 109MB	rvalue checking
time: 0.023; rss: 117MB	MIR dump
time: 0.015; rss: 116MB	MIR passes
time: 0.024; rss: 116MB	borrow checking
time: 0.000; rss: 116MB	reachability checking
time: 0.002; rss: 116MB	death checking
time: 0.002; rss: 116MB	stability checking
time: 0.000; rss: 116MB	unused lib feature checking
time: 0.024; rss: 116MB	lint checking
time: 0.000; rss: 116MB	resolving dependency formats
time: 0.027; rss: 117MB	Prepare MIR codegen passes
  time: 0.057; rss: 121MB	write metadata
  time: 0.027; rss: 124MB	translation item collection
  time: 0.001; rss: 124MB	codegen unit partitioning
time: 0.366; rss: 150MB	translation
time: 0.000; rss: 150MB	assert dep graph
time: 0.000; rss: 150MB	serialize dep graph
  time: 0.026; rss: 116MB	llvm function passes [0]
  time: 0.051; rss: 121MB	llvm module passes [0]
  time: 0.585; rss: 127MB	codegen passes [0]
  time: 0.001; rss: 110MB	codegen passes [0]
time: 0.728; rss: 110MB	LLVM passes
time: 0.053; rss: 108MB	linking
done
